writeup_id,topic_id,url,title,description,authors,content_state,create_time,publish_time,update_time,application_links,youtube_links,application_links_json,youtube_links_json,markdown_path,json_path,category,confidence,keywords_cn
61769,661154,/competitions/gemini-3/writeups/biosignature-decoder,BioSignature Decoder,AI-powered diagnostic suite,Isum Enuka,PUBLISHED,2025-12-12T17:22:10.032757500Z,2025-12-12T17:45:17.973Z,2025-12-12T17:45:17.974863Z,https://github.com/isumenuka/BioSignatureDecoder,https://youtu.be/pKik3ItwIRs,"[{""id"": 87127, ""title"": ""BioSignature Decoder"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/isumenuka/BioSignatureDecoder"", ""description"": ""AI-powered diagnostic suite "", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 87128, ""title"": ""BioSignature Decoder - AI-powered diagnostic suite"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/pKik3ItwIRs"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61769.md,writeups/61769.json,Healthcare & Medical,high,"医疗诊断,生物特征,AI诊断,健康分析,医疗AI,疾病检测,智能医疗,诊断套件"
61771,661156,/competitions/gemini-3/writeups/jamia-saeedia-darul-quran-ai-scholar,Jamia Saeedia: AI-Powered Islamic Knowledge & Lifestyle Platform,"A comprehensive Islamic web app featuring a real-time Gemini Voice Scholar, Quran tools, and personalized education for the global Ummah.",Muhammad Irfan Zafar Qadri,PUBLISHED,2025-12-12T17:22:51.483356800Z,2025-12-12T17:28:06.710Z,2025-12-12T17:28:06.710004600Z,https://www.darulquranalsaeedia.com/,https://youtu.be/aQv9QtBb7NU,"[{""id"": 87057, ""title"": ""Jamia Saeedia: The Multimodal AI Islamic Scholar & Lifestyle App"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.darulquranalsaeedia.com/"", ""description"": ""A comprehensive Islamic platform utilizing Google Gemini for real-time voice conversations, fatwas, Quran reading, and daily spiritual guidance."", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 87058, ""title"": ""Jamia Saeedia Darul Quran AI Powered Islamic Knowledge Platform"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/aQv9QtBb7NU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61771.md,writeups/61771.json,Education & Learning,high,"伊斯兰教育,宗教知识,古兰经工具,语音学者,个性化学习,穆斯林社区,宗教平台,信仰生活"
61772,661157,/competitions/gemini-3/writeups/onlycursor-your-ai-pilot-for-everyday-tasks,OnlyCursor - Your AI Pilot for everyday tasks,"I built an AI-powered cursor assistant — a pilot for your entire screen — that understands what you point at, answers what you ask, and extr",Atharv Gaur,PUBLISHED,2025-12-12T17:23:02.451032300Z,2025-12-12T19:24:07.163Z,2025-12-12T19:24:07.164679300Z,https://github.com/Athaxv/OnlyCursor,,"[{""id"": 89637, ""title"": ""OnlyCursor"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/Athaxv/OnlyCursor"", ""description"": ""Your AI Pilot for everyday tasks"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/61772.md,writeups/61772.json,Productivity & Task Management,high,"AI助手,光标控制,屏幕识别,任务自动化,智能交互,桌面助理,语音问答,日常工具"
61773,661158,/competitions/gemini-3/writeups/ai-time-negotiator,AI Study & Exam Master Suite,Study Smarter. Learn Faster. Ace Every Exam. Your personal academic coach available 24/7,Jawad Ahmad 56,PUBLISHED,2025-12-12T17:23:27.618140300Z,2025-12-12T18:09:51.507Z,2025-12-12T18:14:17.884518400Z,https://ai.studio/apps/drive/1iMs5ZYJcMTBykdpIIyQIC04txhJd0TOc?fullscreenApplet=true,,"[{""id"": 87938, ""title"": ""AI Study & Exam Master Suite"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1iMs5ZYJcMTBykdpIIyQIC04txhJd0TOc?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/61773.md,writeups/61773.json,Education & Learning,high,"人工智能,学习辅导,考试备考,学术教练,在线教育,智能学习,24小时服务,个性化学习"
61774,661159,/competitions/gemini-3/writeups/new-writeup-1765560256502,AllerGuard ,“Scan food ? detect allergens ? alert the user in real time.”,Girish Kumar,PUBLISHED,2025-12-12T17:24:18.057616500Z,2025-12-12T17:44:34.087Z,2025-12-12T17:44:34.086636300Z,https://ai.studio/apps/drive/17NJPMjWN8epzvCPEESPLR_mestRNrXrz,,"[{""id"": 87418, ""title"": ""AllerGuard "", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/17NJPMjWN8epzvCPEESPLR_mestRNrXrz"", ""description"": ""Create an app that scans food labels using the camera, reads the ingredients, and instantly alerts the user if any of their allergens (like nuts, dairy, gluten, etc.) are present.”"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/61774.md,writeups/61774.json,Healthcare & Medical,high,"食品扫描,过敏原检测,实时预警,健康安全,图像识别,食品安全,过敏管理,移动应用"
61775,661160,/competitions/gemini-3/writeups/talentsignal-ai-multimodal-resume-and-jd-intellige,TalentSignal AI – Multimodal Resume & JD Intelligence System,"AI-powered system that analyzes resumes, JDs, and social signals to deliver candidate fit, skills alignment, and hiring insights.",Dinesh Abeysinghe,PUBLISHED,2025-12-12T17:24:38.230342300Z,2025-12-12T18:50:29.067Z,2025-12-12T19:08:28.202161900Z,https://ai.studio/apps/drive/1ZrzccU0ugI6DuWV88SDVfgMihvzPK_Ta?fullscreenApplet=true,https://www.youtube.com/watch?v=cu18eKZqKtk,"[{""id"": 88961, ""title"": ""TalentSignal AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1ZrzccU0ugI6DuWV88SDVfgMihvzPK_Ta?fullscreenApplet=true"", ""description"": ""TalentSignal AI"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 88962, ""title"": ""TalentSignal AI Demo"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=cu18eKZqKtk"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61775.md,writeups/61775.json,Career & Professional Development,high,"简历分析,招聘智能,人才匹配,职位描述,技能评估,候选人筛选,多模态AI,招聘系统"
61776,661161,/competitions/gemini-3/writeups/adaptivai-generative-marketing-platform,AdaptivAI : Real-Time Marketing OS,Realtime Dynamic Ad Platform for generative personalized ads with Gemini 3.0 Pro.,Vatsal Nagelia,PUBLISHED,2025-12-12T17:25:12.619752600Z,2025-12-12T22:08:12.570Z,2025-12-12T22:08:12.569245100Z,https://ai.studio/apps/drive/1eHQZBzDuVuNwobVof0ETNoQqrbwIAxnZ?fullscreenApplet=true,https://www.youtube.com/watch?v=I0qqoC3GD0s,"[{""id"": 92591, ""title"": ""AdaptivAI: Real-Time Marketing OS"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1eHQZBzDuVuNwobVof0ETNoQqrbwIAxnZ?fullscreenApplet=true"", ""description"": ""Realtime Dynamic Ad Platform for generative personalized ads with Gemini 3.0 Pro."", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 92592, ""title"": ""AdaptiveAI"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=I0qqoC3GD0s"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61776.md,writeups/61776.json,Content Creation & Media,high,"实时营销,动态广告,个性化广告,生成式AI,Gemini模型,广告平台,营销自动化,智能投放"
61778,661163,/competitions/gemini-3/writeups/hirewhirl-autoapply,Hirewhirl Autoapply,"HireWhirl: AI supercharges job apps—personalized letters, Gmail sync, instant send!",Anthony Nweke,PUBLISHED,2025-12-12T17:25:46.680119500Z,2025-12-12T21:47:12.257Z,2025-12-12T21:47:12.257337100Z,https://ai.studio/apps/drive/1hA0XC9MhelOEM4ca9llGegWMdlNc72oD,,"[{""id"": 92186, ""title"": ""ai studio link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1hA0XC9MhelOEM4ca9llGegWMdlNc72oD"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/61778.md,writeups/61778.json,Career & Professional Development,high,"求职申请,自动投递,求职信生成,Gmail集成,招聘自动化,职位申请,AI求职,简历投递"
61779,661164,/competitions/gemini-3/writeups/new-writeup-1765560354528,NexusAI Project Manager,AI-powered smart project planning with Gemini 3 Pro,Hafsanasir399,PUBLISHED,2025-12-12T17:25:56.047514900Z,2025-12-12T18:50:48.533Z,2025-12-12T21:34:38.803015600Z,https://ai.studio/apps/drive/1L43PT9PRs6uphccvgKlOP9D5thn4JM5w?fullscreenApplet=true,https://youtu.be/LC_EbgxvFMs,"[{""id"": 88996, ""title"": ""NexusAi project manager"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1L43PT9PRs6uphccvgKlOP9D5thn4JM5w?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 92011, ""title"": ""Demo video of NexusAi-project manager App|#tech #study #tec"", ""sortKey"": 2, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/LC_EbgxvFMs"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61779.md,writeups/61779.json,Productivity & Task Management,high,"项目管理,智能规划,AI助手,Gemini模型,任务管理,项目协作,工作流程,团队管理"
61781,661166,/competitions/gemini-3/writeups/new-writeup-1765560384587,ScholarSynth,Research Paper Analysis Tool,"Sukhman, Divyansh2211, Arunendratripathi_03",PUBLISHED,2025-12-12T17:26:27.630632800Z,2025-12-12T18:32:51.170Z,2025-12-12T18:32:51.170141400Z,https://ai.studio/apps/drive/1KavXJLrbgQnzL56VmelhStJONZk1w8uw,https://www.youtube.com/watch?v=SaSRaPa7abc,"[{""id"": 87284, ""title"": ""ScholarSynth"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1KavXJLrbgQnzL56VmelhStJONZk1w8uw"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 88538, ""title"": ""Revolutionizing Research with AI | ScholarSynth Demo (Google DeepMind Hackathon)"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=SaSRaPa7abc"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61781.md,writeups/61781.json,Research & Scientific Tools,high,"学术研究,论文分析,文献综述,科研工具,知识提取,学术助手,研究辅助,论文解读"
61782,661167,/competitions/gemini-3/writeups/digital-twin-app,Digital twin app,Your best friend who guides you in this competitive and fast paced world,Ajay Sasidhar,PUBLISHED,2025-12-12T17:26:34.408554100Z,2025-12-12T18:49:51.967Z,2025-12-12T18:49:51.966970400Z,https://ai.studio/apps/drive/1dYVpz263y_7xqrnXdTqAvZu_9V0gA9A8?fullscreenApplet=true,https://youtu.be/AGe1MGMWEYg,"[{""id"": 88974, ""title"": ""Digital twin app"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1dYVpz263y_7xqrnXdTqAvZu_9V0gA9A8?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 88975, ""title"": ""dt app"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/AGe1MGMWEYg"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61782.md,writeups/61782.json,Career & Professional Development,medium,"数字孪生,个人助手,生活指导,AI陪伴,智能顾问,竞争环境,决策支持,虚拟伙伴"
61783,661169,/competitions/gemini-3/writeups/codemotion,CodeMotion,See Your Code in Motion,Abhinav Jha,PUBLISHED,2025-12-12T17:27:03.148582Z,2025-12-12T18:19:25.260Z,2025-12-12T18:19:25.259057200Z,https://www.loom.com/share/6db73f4b4a2b418d8e26ddbcac604388;https://ai.studio/apps/drive/1DGvJIiLaLCbZSv2wnNTLJ-Fkn7l2x_Q7?fullscreenApplet=true,,"[{""id"": 88170, ""title"": ""Live Demo Video of App"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.loom.com/share/6db73f4b4a2b418d8e26ddbcac604388"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 88169, ""title"": ""CodeMotionApp"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1DGvJIiLaLCbZSv2wnNTLJ-Fkn7l2x_Q7?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/61783.md,writeups/61783.json,Developer Tools & IDEs,high,"代码可视化,编程工具,代码动画,开发辅助,程序演示,代码理解,可视化编程,开发者工具"
61786,661172,/competitions/gemini-3/writeups/new-writeup-1765560476790,FixFlow AI: The Universal AR Repair Assistant,Turning Gemini 3 Pro into an expert handyman with generative blueprints.,Yadeesh 23BAI1414,PUBLISHED,2025-12-12T17:27:56.980596200Z,2025-12-12T17:37:04.990Z,2025-12-12T17:37:04.988448Z,https://ai.studio/apps/drive/1RVldGsNdCF0oRS8kSpCGS4Nq9SruxqrF?fullscreenApplet=true,https://youtu.be/X5KZzhGpRkg,"[{""id"": 87263, ""title"": ""FixFlow AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1RVldGsNdCF0oRS8kSpCGS4Nq9SruxqrF?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 87264, ""title"": ""Google DeepMind - Vibe Code with Gemini 3 Pro in AI Studio"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/X5KZzhGpRkg"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61786.md,writeups/61786.json,Accessibility & Assistive Technology,medium,"增强现实,维修指导,AR助手,故障诊断,维修教程,生成式蓝图,Gemini模型,智能维修"
61788,661174,/competitions/gemini-3/writeups/new-writeup-1765560550514,DIGI-LOGIC [SMART PCB DESIGN],DIGI-LOGIC is an AI-driven Electronic Design Automation (EDA) tool . It transforms natural language prompts into professional PCB designs.,"Hanswarup Talwar, Deepansh Saggar, ARAZ BHATIA",PUBLISHED,2025-12-12T17:29:10.750810400Z,2025-12-12T19:37:26.617Z,2025-12-12T19:37:26.615374900Z,https://ai.studio/apps/drive/1-HddDuIUkMBcrWVcohni57qF56bMuEd0,https://www.youtube.com/watch?v=9nnjumGKhEc,"[{""id"": 89260, ""title"": ""Google AI studio link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1-HddDuIUkMBcrWVcohni57qF56bMuEd0"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 89858, ""title"": ""Youtube Demo Video"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.youtube.com/watch?v=9nnjumGKhEc"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61788.md,writeups/61788.json,Developer Tools & IDEs,high,"人工智能,电子设计自动化,PCB设计,自然语言处理,电路板设计,智能设计工具,硬件开发,EDA工具"
61791,661177,/competitions/gemini-3/writeups/new-writeup-1765560587267,ITECHIES007,Ai powered frontend friend ,"Venkatesan S, B.Dinesh Kumar, Elamaran",PUBLISHED,2025-12-12T17:29:47.749374900Z,2025-12-12T20:23:27.400Z,2025-12-12T20:23:27.401643800Z,https://ai.studio/apps/drive/12Vh25mZqIoxCzpN3BaLnz_5E_V--JF1T;https://github.com/belamaran96-coder/ITECHIES007,https://youtu.be/_QP18QdTjNQ?si=kpAmxFEYICvhPa5I,"[{""id"": 90721, ""title"": ""Ai studio app link with my project "", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/12Vh25mZqIoxCzpN3BaLnz_5E_V--JF1T"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 90720, ""title"": ""GitHub repository "", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/belamaran96-coder/ITECHIES007"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 90722, ""title"": ""13 December 2025"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/_QP18QdTjNQ?si=kpAmxFEYICvhPa5I"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61791.md,writeups/61791.json,Developer Tools & IDEs,high,"人工智能,前端开发,编程助手,开发工具,代码辅助,Web开发,智能编程,开发者工具"
61793,661179,/competitions/gemini-3/writeups/new-writeup-1765560599240,Slide Banana Pro - Visual Annotation Slide Generator,Draw directly on AI-generated slides to edit them. The world's first tool that combines visual annotations with Gemini 3 Pro Image editing.,Kota Shimizu_Lemio,PUBLISHED,2025-12-12T17:30:01.318607400Z,2025-12-12T17:54:17.227Z,2025-12-12T17:54:17.227415300Z,https://ai.studio/apps/drive/1q469qJWVgkl23mrlR0CqOltsld769mZn?fullscreenApplet=true;https://github.com/Olemi-llm-apprentice/slide-banana-pro,https://youtu.be/06nnNj4vwPs,"[{""id"": 87570, ""title"": ""Slide Banana Pro"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1q469qJWVgkl23mrlR0CqOltsld769mZn?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 87572, ""title"": ""Github"", ""sortKey"": 2, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/Olemi-llm-apprentice/slide-banana-pro"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 87571, ""title"": ""Demo Video"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/06nnNj4vwPs"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61793.md,writeups/61793.json,Content Creation & Media,high,"幻灯片生成,视觉标注,AI图像编辑,演示文稿制作,Gemini模型,可视化编辑,智能设计,交互式编辑"
61795,661181,/competitions/gemini-3/writeups/lifecompass-ai-your-personal-ai-life-architect,LifeCompass AI - Your Personal AI Life Architect,"An AI-powered guide that analyzes your reflections in real time to reveal your values, emotions, and life direction to grow with clarity.",Roumaissaa,PUBLISHED,2025-12-12T17:30:07.317711700Z,2025-12-12T23:53:12.020Z,2025-12-12T23:53:12.018657700Z,https://ai.studio/apps/drive/1k-gtak12tA_vN7C7Cy8zNgo2M6_qjbRF?fullscreenApplet=true,https://youtu.be/KxW4pgP5xyg,"[{""id"": 93129, ""title"": ""LifeCompass AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1k-gtak12tA_vN7C7Cy8zNgo2M6_qjbRF?fullscreenApplet=true"", ""description"": ""An AI-powered guide that analyzes your reflections in real time to reveal your values, emotions, and life direction to grow with clarity."", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 94584, ""title"": ""LifeCompass AI"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/KxW4pgP5xyg"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61795.md,writeups/61795.json,Mental Health & Wellness,high,"人生规划,情感分析,价值观挖掘,个人成长,AI生活指导,实时分析,自我反思,智能顾问"
61796,661182,/competitions/gemini-3/writeups/new-writeup-1765560603429,Transforming Static Textbooks into Interactive Micro-Lessons,"Bringing static science diagrams to life with bilingual animations, quizzes, and storytelling using Gemini.",pravkumarjha34#,PUBLISHED,2025-12-12T17:30:07.852068800Z,2025-12-12T17:58:54.567Z,2025-12-12T17:58:54.566039300Z,https://ai.studio/apps/drive/1VxIjUGEbn6VQdFWaIThPLl_paTnR5JjK?fullscreenApplet=true;https://www.loom.com/share/7fb29a8d749642b1881bcd7185fb4610,,"[{""id"": 87749, ""title"": ""Google AI studio app link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1VxIjUGEbn6VQdFWaIThPLl_paTnR5JjK?fullscreenApplet=true"", ""description"": ""this is publicly available app link for the same"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 87750, ""title"": ""Loom video link "", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.loom.com/share/7fb29a8d749642b1881bcd7185fb4610"", ""description"": ""this is publicly available loom video link"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/61796.md,writeups/61796.json,Education & Learning,high,"教育科技,互动学习,动画教学,双语教学,科学教育,微课程,智能教材,可视化学习"
61798,661184,/competitions/gemini-3/writeups/smart-bom-builder-multimodal-boms-for-electro-mec,Smart BOM Builder: Multimodal BOMs for Electro-Mechanical Assemblies,From assembly photos and drawings to structured Bills of Materials with Gemini 3 Pro,Arkesha Desai,PUBLISHED,2025-12-12T17:30:25.774610500Z,2025-12-12T21:09:48.307Z,2025-12-12T21:09:48.305816400Z,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221pHabmULU2HJj8TVB9lxnOF5w-RBa1jmL%22%5D,%22action%22:%22open%22,%22userId%22:%22115991494151589684626%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing",https://youtu.be/tZLy5IRxZM8,"[{""id"": 91621, ""title"": ""Smart BOM Builder: Multimodal BOMs for Electro-Mechanical Assemblies"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221pHabmULU2HJj8TVB9lxnOF5w-RBa1jmL%22%5D,%22action%22:%22open%22,%22userId%22:%22115991494151589684626%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing"", ""description"": ""Interactive AI Studio app that turns assembly descriptions and photos into a draft Bill of Materials. Upload up to four assemblies, review/edit the BOM, then export as CSV for Sheets/ERP"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 91622, ""title"": ""Smart BOM Builder demo"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/tZLy5IRxZM8"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61798.md,writeups/61798.json,Developer Tools & IDEs,medium,"物料清单,BOM生成,机电装配,多模态识别,图像识别,工程设计,Gemini模型,智能制造"
61800,661186,/competitions/gemini-3/writeups/root-cause-analysis-using-llm,Root Cause Analysis Using LLM,We built a Root Cause Analysis system powered by a Large Language Model (LLM). The system ingests user descriptions of issues and generates ,Arbaaz256,PUBLISHED,2025-12-12T17:31:27.360463900Z,2025-12-12T17:55:13.387Z,2025-12-12T17:56:25.970241100Z,https://ai.studio/apps/drive/17Go1JxTqd9rrLppQF_u0mdIIzLtOXwRR?fullscreenApplet=true,https://youtu.be/VuVZIQKqaMU,"[{""id"": 87668, ""title"": ""Root Cause Analysis Using LLM"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/17Go1JxTqd9rrLppQF_u0mdIIzLtOXwRR?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 87419, ""title"": ""Root Cause Analysis Using AI Chatbot - Incident-IQ"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/VuVZIQKqaMU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61800.md,writeups/61800.json,Business Intelligence & Analytics,high,"根因分析,故障诊断,大语言模型,问题分析,智能运维,系统分析,LLM应用,故障排查"
61801,661187,/competitions/gemini-3/writeups/new-writeup-1765560690014,ScienceSync - AI Research Companion,"Comprehensive paper analysis, methodology extraction & research critique powered by Gemini 3",pc09extc,PUBLISHED,2025-12-12T17:31:30.977598800Z,2025-12-12T21:41:14.220Z,2025-12-12T21:41:14.221338100Z,https://ai.studio/apps/drive/15GOZJ-1gJf3YPo9gVGYoM99f1XOP4Gfx?fullscreenApplet=true,https://youtu.be/IhFyhgOE-5I?si=W6H7ksILQrwZdmCD,"[{""id"": 92096, ""title"": ""AI Studio App"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/15GOZJ-1gJf3YPo9gVGYoM99f1XOP4Gfx?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 92097, ""title"": ""Youtube video link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/IhFyhgOE-5I?si=W6H7ksILQrwZdmCD"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61801.md,writeups/61801.json,Research & Scientific Tools,high,"科研助手,论文分析,方法论提取,学术研究,文献综述,Gemini模型,研究工具,科学评论"
61803,661189,/competitions/gemini-3/writeups/mediguide-ai,MediGuide AI,"MediGuide AI is a smart assistant that checks symptoms, tracks health, and creates doctor-ready summaries.","SOVAN BARIK, Sayan51, Santanu Pramanik, Sougata Sahoo, DEBGOPAL JANA",PUBLISHED,2025-12-12T17:31:56.305796800Z,2025-12-12T18:27:50.093Z,2025-12-12T18:27:50.091761Z,https://github.com/Sayan51/MediGuide-AI;https://ai.studio/apps/drive/1zCw6OxSX8i1I6WYyW39LU8Jk11WRUd0u,https://youtu.be/HgzgW7OnCTc?si=sFa-V6N5uCZdA10W,"[{""id"": 88395, ""title"": ""MediGuide AI Repository"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/Sayan51/MediGuide-AI"", ""description"": ""Google Vibe Code Hackathon Project"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 88394, ""title"": ""MediGuide AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1zCw6OxSX8i1I6WYyW39LU8Jk11WRUd0u"", ""description"": ""Google Vibe Code Hackathon Project"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 88396, ""title"": ""Meet MediGuide AI: The Future of AI-Powered Health Guidance"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/HgzgW7OnCTc?si=sFa-V6N5uCZdA10W"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/61803.md,writeups/61803.json,Healthcare & Medical,high,"医疗助手,症状检查,健康追踪,智能诊断,医疗报告,健康管理,AI医疗,就医辅助"
